transaction_id,timestamp,location,product_id,quantity,revenue,payment_method,loyalty_member
1744,2025-11-19 12:37:00,Downtown,116,1.0,8.84,Credit,False
1733,2025-11-19 12:41:00,Campus,116,1.0,7.63,Credit,False
1749,2025-11-19 12:42:00,Suburb,116,2.0,16.52,Cash,True
1747,2025-11-19 12:44:00,Downtown,118,1.0,23.32,Credit,True
1758,2025-11-19 12:47:00,Downtown,115,1.0,11.37,Mobile,True
1757,2025-11-19 12:48:00,Downtown,115,1.0,11.17,Credit,False
1735,2025-11-19 12:52:00,Suburb,115,1.0,9.14,Cash,False
1745,2025-11-19 12:54:00,Downtown,118,1.0,20.82,Credit,False
1751,2025-11-19 12:55:00,Downtown,116,1.0,9.44,Credit,True
1782,2025-11-19 13:00:00,Downtown,115,1.0,10.24,Credit,False
1788,2025-11-19 13:00:00,Downtown,116,1.0,9.77,Mobile,False
1777,2025-11-19 13:02:00,Suburb,116,1.0,8.37,Cash,True
1780,2025-11-19 13:03:00,Suburb,118,1.0,20.61,Credit,False
1784,2025-11-19 13:09:00,Suburb,108,1.0,2.89,Mobile,False
1781,2025-11-19 13:09:00,Downtown,118,1.0,20.08,Credit,True
1778,2025-11-19 13:09:00,Downtown,115,1.0,10.55,Mobile,True
1763,2025-11-19 13:10:00,Campus,103,1.0,4.45,Mobile,False
1769,2025-11-19 13:11:00,Campus,113,1.0,3.29,Credit,False
1772,2025-11-19 13:11:00,Campus,101,1.0,2.61,Credit,False
1771,2025-11-19 13:13:00,Campus,114,1.0,4.48,Mobile,True
1773,2025-11-19 13:25:00,Campus,116,1.0,6.74,Credit,False
1786,2025-11-19 13:27:00,Campus,114,1.0,4.33,Mobile,False
1765,2025-11-19 13:30:00,Suburb,104,1.0,2.69,Credit,True
1768,2025-11-19 13:32:00,Downtown,115,1.0,11.23,Mobile,False
1779,2025-11-19 13:32:00,Campus,116,1.0,6.8,Mobile,True
1767,2025-11-19 13:32:00,Suburb,115,1.0,10.09,Credit,False
1776,2025-11-19 13:35:00,Campus,116,1.0,7.68,Credit,True
1774,2025-11-19 13:36:00,Downtown,115,1.0,10.7,Credit,False
1783,2025-11-19 13:39:00,Campus,116,2.0,12.9,Mobile,True
1787,2025-11-19 13:39:00,Suburb,107,1.0,1.72,Mobile,True
1785,2025-11-19 13:40:00,Campus,116,1.0,6.49,Credit,False
1770,2025-11-19 13:41:00,Campus,105,1.0,3.51,Credit,False
1766,2025-11-19 13:45:00,Campus,113,1.0,3.43,Mobile,False
1775,2025-11-19 13:48:00,Downtown,115,1.0,10.16,Credit,True
1762,2025-11-19 13:49:00,Campus,113,1.0,3.2,Mobile,True
1764,2025-11-19 13:51:00,Downtown,116,1.0,8.31,Credit,True
1761,2025-11-19 13:59:00,Campus,103,1.0,4.44,Mobile,False
1793,2025-11-19 14:10:00,Downtown,114,1.0,5.33,Mobile,True
1789,2025-11-19 14:15:00,Campus,114,1.0,4.55,Mobile,False
1792,2025-11-19 14:18:00,Downtown,109,2.0,4.06,Credit,True
1797,2025-11-19 14:20:00,Downtown,109,1.0,1.94,Credit,False
1796,2025-11-19 14:25:00,Campus,109,1.0,1.56,Credit,False
1794,2025-11-19 14:32:00,Downtown,104,2.0,5.56,Mobile,False
1790,2025-11-19 14:43:00,Suburb,111,1.0,3.26,Cash,False
1791,2025-11-19 14:52:00,Campus,111,1.0,2.88,Mobile,False
1795,2025-11-19 14:53:00,Campus,200,1.0,3.17,Credit,False
1798,2025-11-19 15:12:00,Downtown,118,1.0,20.4,Credit,True
1801,2025-11-19 15:13:00,Downtown,113,1.0,4.64,Credit,True
1804,2025-11-19 15:14:00,Suburb,114,1.0,4.58,Credit,True
1800,2025-11-19 15:16:00,Campus,103,1.0,4.25,Credit,False
1803,2025-11-19 15:33:00,Downtown,111,1.0,4.38,Mobile,True
1799,2025-11-19 15:37:00,Campus,113,1.0,3.79,Cash,False
1802,2025-11-19 15:40:00,Campus,102,1.0,3.93,Credit,False
1808,2025-11-19 16:07:00,Campus,113,1.0,3.47,Mobile,True
1813,2025-11-19 16:08:00,Downtown,111,1.0,3.89,Credit,False
1805,2025-11-19 16:19:00,Campus,108,1.0,2.4,Mobile,True
1806,2025-11-19 16:25:00,Campus,107,1.0,1.76,Credit,True
1812,2025-11-19 16:52:00,Campus,105,1.0,3.69,Cash,False
1810,2025-11-19 16:52:00,Campus,114,1.0,4.27,Mobile,False
1811,2025-11-19 16:53:00,Downtown,106,1.0,10.82,Mobile,False
1809,2025-11-19 16:56:00,Campus,114,1.0,4.49,Cash,False
1814,2025-11-19 16:57:00,Downtown,107,1.0,1.98,Credit,True
1815,2025-11-19 16:58:00,Downtown,105,1.0,4.52,Cash,False
1807,2025-11-19 16:59:00,Downtown,110,1.0,9.24,Credit,True
1821,2025-11-19 17:00:00,Campus,106,1.0,7.62,Credit,False
1829,2025-11-19 17:08:00,Downtown,116,1.0,8.17,Credit,True
1817,2025-11-19 17:23:00,Campus,103,1.0,3.95,Cash,False
1816,2025-11-19 17:24:00,Campus,104,1.0,2.04,Credit,True
1820,2025-11-19 17:26:00,Suburb,113,1.0,3.85,Credit,True
1825,2025-11-19 17:28:00,Downtown,115,1.0,11.66,Credit,True
1826,2025-11-19 17:36:00,Campus,114,1.0,4.12,Credit,False
1828,2025-11-19 17:43:00,Campus,102,1.0,4.35,Mobile,False
1827,2025-11-19 17:44:00,Downtown,101,1.0,3.13,Credit,False
1823,2025-11-19 17:47:00,Suburb,109,1.0,1.53,Credit,True
1818,2025-11-19 17:47:00,Campus,109,1.0,1.51,Credit,False
1822,2025-11-19 17:55:00,Campus,112,1.0,2.6,Cash,True
1819,2025-11-19 17:58:00,Campus,102,2.0,7.89,Mobile,False
1824,2025-11-19 17:59:00,Downtown,103,1.0,5.39,Mobile,True
1836,2025-11-19 18:04:00,Campus,101,1.0,2.45,Mobile,False
1831,2025-11-19 18:14:00,Campus,109,1.0,1.4,Mobile,True
1832,2025-11-19 18:14:00,Campus,115,1.0,8.99,Mobile,False
1835,2025-11-19 18:26:00,Campus,113,1.0,3.38,Credit,False
1833,2025-11-19 18:37:00,Campus,101,1.0,2.58,Credit,False
1830,2025-11-19 18:43:00,Downtown,101,1.0,3.79,Mobile,False
1838,2025-11-19 18:47:00,Downtown,114,1.0,5.45,Credit,True
1837,2025-11-19 18:48:00,Downtown,104,1.0,2.94,Mobile,False
1834,2025-11-19 18:56:00,Campus,112,1.0,2.71,Credit,False
1840,2025-11-19 19:13:00,Downtown,101,1.0,3.57,Mobile,True
1841,2025-11-19 19:20:00,Downtown,107,1.0,2.06,Credit,True
1844,2025-11-19 19:34:00,Suburb,107,1.0,1.82,Credit,True
1842,2025-11-19 19:37:00,Downtown,113,1.0,4.27,Credit,False
1839,2025-11-19 19:49:00,Downtown,105,1.0,4.74,Cash,True
1843,2025-11-19 19:50:00,Campus,102,1.0,3.82,Credit,True
1845,2025-11-19 19:56:00,Campus,101,1.0,2.5,Mobile,False
1846,2025-11-19 20:18:00,Campus,102,1.0,3.92,Credit,True
1849,2025-11-19 20:38:00,Campus,109,1.0,1.36,Mobile,False
1848,2025-11-19 20:51:00,Suburb,111,1.0,3.17,Credit,True
1847,2025-11-19 20:54:00,Downtown,107,1.0,2.03,Mobile,True
1851,2025-11-19 21:41:00,Downtown,105,1.0,4.61,Mobile,False
1850,2025-11-19 21:46:00,Downtown,109,1.0,1.82,Mobile,True
1855,2025-11-20 06:16:00,Downtown,103,1.0,5.83,Cash,True
1853,2025-11-20 06:20:00,Campus,103,1.0,4.41,Credit,True
1854,2025-11-20 06:35:00,Suburb,112,1.0,3.39,Credit,False
1852,2025-11-20 06:44:00,Campus,104,1.0,2.35,Credit,False
1859,2025-11-20 07:00:00,Campus,105,1.0,3.71,Cash,False
1857,2025-11-20 07:01:00,Campus,108,1.0,2.52,Mobile,True
1858,2025-11-20 07:02:00,Downtown,101,1.0,3.31,Credit,False
1861,2025-11-20 07:02:00,Campus,102,1.0,4.43,Credit,False
1862,2025-11-20 07:04:00,Downtown,113,1.0,4.84,Mobile,False
1867,2025-11-20 07:06:00,Downtown,115,1.0,10.87,Mobile,True
1864,2025-11-20 07:06:00,Suburb,108,1.0,2.89,Credit,False
1868,2025-11-20 07:15:00,Downtown,103,1.0,5.94,Mobile,True
1860,2025-11-20 07:20:00,Campus,199,1.0,3.49,Mobile,False
1865,2025-11-20 07:20:00,Campus,105,1.0,3.42,Cash,False
1856,2025-11-20 07:34:00,Downtown,103,1.0,5.13,Mobile,True
1863,2025-11-20 07:44:00,Campus,105,1.0,3.13,Mobile,True
1869,2025-11-20 07:48:00,Campus,104,1.0,2.11,Credit,False
1866,2025-11-20 07:48:00,Campus,107,1.0,1.57,Cash,False
1877,2025-11-20 08:07:00,Campus,105,1.0,3.33,Credit,False
1872,2025-11-20 08:08:00,Downtown,104,1.0,2.65,Credit,False
1888,2025-11-20 08:08:00,Campus,104,1.0,2.17,Cash,False
1885,2025-11-20 08:08:00,Downtown,104,3.0,9.19,Cash,False
1894,2025-11-20 08:10:00,Campus,104,1.0,2.25,Credit,False
1886,2025-11-20 08:14:00,Campus,101,1.0,2.64,Mobile,False
1890,2025-11-20 08:21:00,Campus,105,1.0,3.3,Credit,True
1875,2025-11-20 08:22:00,Downtown,102,1.0,5.5,Credit,True
1896,2025-11-20 08:24:00,Downtown,112,2.0,7.55,Credit,False
1893,2025-11-20 08:24:00,Campus,107,1.0,1.5,Credit,False
1873,2025-11-20 08:25:00,Campus,105,1.0,3.22,Mobile,False
1878,2025-11-20 08:27:00,Campus,109,1.0,1.5,Cash,True
1884,2025-11-20 08:31:00,Campus,101,1.0,2.88,Cash,True
1876,2025-11-20 08:31:00,Downtown,116,1.0,9.09,Credit,True
1897,2025-11-20 08:32:00,Downtown,104,1.0,2.7,Cash,False
1892,2025-11-20 08:33:00,Downtown,116,1.0,8.48,Credit,True
1881,2025-11-20 08:35:00,Campus,104,1.0,2.12,Credit,False
1883,2025-11-20 08:36:00,Campus,107,1.0,1.52,Credit,False
1895,2025-11-20 08:38:00,Downtown,108,1.0,2.86,Credit,False
1887,2025-11-20 08:40:00,Campus,112,1.0,3.08,Credit,False
1874,2025-11-20 08:40:00,Downtown,113,1.0,4.86,Mobile,True
1882,2025-11-20 08:41:00,Campus,114,1.0,4.05,Mobile,True
1879,2025-11-20 08:50:00,Campus,102,1.0,3.95,Mobile,False
1870,2025-11-20 08:51:00,Campus,111,1.0,3.21,Cash,False
1889,2025-11-20 08:53:00,Campus,113,2.0,7.43,Mobile,False
1871,2025-11-20 08:55:00,Downtown,101,1.0,3.74,Credit,False
1880,2025-11-20 08:55:00,Downtown,102,2.0,10.58,Mobile,True
1891,2025-11-20 08:56:00,Campus,106,1.0,7.53,Mobile,False
1905,2025-11-20 09:01:00,Campus,105,1.0,3.57,Cash,False
1907,2025-11-20 09:07:00,Suburb,104,1.0,2.61,Credit,False
1902,2025-11-20 09:17:00,Downtown,101,1.0,3.44,Credit,False
1900,2025-11-20 09:24:00,Downtown,101,1.0,3.74,Mobile,True
1906,2025-11-20 09:31:00,Downtown,105,1.0,4.26,Credit,True
1913,2025-11-20 09:36:00,Downtown,111,1.0,3.91,Mobile,True
1915,2025-11-20 09:39:00,Downtown,105,1.0,3.95,Mobile,True
1911,2025-11-20 09:39:00,Downtown,108,1.0,3.21,Credit,False
1904,2025-11-20 09:43:00,Downtown,105,1.0,4.05,Credit,True
1901,2025-11-20 09:45:00,Campus,112,1.0,3.0,Credit,False
1898,2025-11-20 09:47:00,Campus,102,1.0,4.02,Mobile,False
1909,2025-11-20 09:47:00,Campus,109,1.0,1.45,Mobile,True
1912,2025-11-20 09:50:00,Downtown,105,1.0,4.21,Credit,True
1899,2025-11-20 09:51:00,Campus,101,3.0,7.33,Credit,False
1908,2025-11-20 09:52:00,Campus,104,1.0,2.32,Credit,False
1910,2025-11-20 09:55:00,Campus,105,1.0,3.19,Cash,False
1903,2025-11-20 09:59:00,Campus,108,1.0,2.46,Mobile,False
1914,2025-11-20 09:59:00,Campus,101,1.0,2.45,Credit,True
1918,2025-11-20 10:01:00,Campus,101,1.0,2.46,Mobile,False
1919,2025-11-20 10:10:00,Downtown,107,1.0,2.13,Mobile,False
1921,2025-11-20 10:12:00,Suburb,117,1.0,4.82,Credit,True
1920,2025-11-20 10:15:00,Suburb,114,1.0,5.05,Mobile,True
1922,2025-11-20 10:25:00,Campus,104,1.0,2.45,Credit,True
1926,2025-11-20 10:30:00,Downtown,118,1.0,22.33,Credit,False
1924,2025-11-20 10:31:00,Campus,109,1.0,1.31,Mobile,False
1925,2025-11-20 10:32:00,Campus,105,1.0,3.12,Credit,False
1916,2025-11-20 10:37:00,Downtown,102,1.0,5.66,Credit,False
1923,2025-11-20 10:39:00,Downtown,107,1.0,1.94,Credit,False
1917,2025-11-20 10:42:00,Campus,111,1.0,3.44,Cash,False
1929,2025-11-20 11:01:00,Downtown,107,1.0,1.99,Credit,True
1931,2025-11-20 11:09:00,Campus,108,1.0,2.41,Mobile,False
1934,2025-11-20 11:12:00,Downtown,102,1.0,4.82,Credit,False
1932,2025-11-20 11:13:00,Campus,103,1.0,4.67,Mobile,True
1936,2025-11-20 11:20:00,Downtown,108,1.0,3.08,Mobile,False
1938,2025-11-20 11:23:00,Downtown,102,1.0,5.31,Credit,False
1930,2025-11-20 11:25:00,Downtown,102,1.0,5.59,Mobile,True
1928,2025-11-20 11:31:00,Downtown,102,1.0,4.76,Credit,True
1935,2025-11-20 11:32:00,Suburb,107,1.0,1.94,Credit,False
1927,2025-11-20 11:34:00,Downtown,102,2.0,11.04,Credit,True
1937,2025-11-20 11:35:00,Campus,103,2.0,7.77,Mobile,False
1939,2025-11-20 11:36:00,Downtown,109,2.0,3.65,Mobile,False
1933,2025-11-20 11:49:00,Campus,112,1.0,2.73,Mobile,True
1940,2025-11-20 11:49:00,Campus,102,1.0,3.84,Credit,False
1941,2025-11-20 12:02:00,Suburb,116,1.0,7.97,Credit,False
1957,2025-11-20 12:09:00,Downtown,109,1.0,2.02,Mobile,False
1959,2025-11-20 12:11:00,Downtown,116,1.0,8.81,Mobile,False
1966,2025-11-20 12:14:00,Downtown,115,1.0,10.27,Mobile,True
1955,2025-11-20 12:17:00,Campus,101,1.0,2.59,Mobile,False
1949,2025-11-20 12:20:00,Campus,109,1.0,1.42,Mobile,False
1946,2025-11-20 12:25:00,Campus,115,1.0,8.99,Mobile,True
1968,2025-11-20 12:26:00,Suburb,107,1.0,1.77,Credit,False
1972,2025-11-20 12:27:00,Downtown,115,1.0,11.77,Credit,False
1943,2025-11-20 12:27:00,Campus,101,1.0,2.85,Mobile,True
1951,2025-11-20 12:29:00,Suburb,116,2.0,16.82,Mobile,False
1969,2025-11-20 12:30:00,Campus,116,1.0,6.41,Mobile,False
1944,2025-11-20 12:30:00,Downtown,116,2.0,17.46,Credit,True
1971,2025-11-20 12:31:00,Downtown,116,1.0,9.52,Mobile,False
1956,2025-11-20 12:31:00,Campus,116,1.0,6.65,Credit,False
1961,2025-11-20 12:31:00,Downtown,115,1.0,11.81,Mobile,True
1964,2025-11-20 12:39:00,Downtown,116,1.0,8.24,Credit,True
1952,2025-11-20 12:40:00,Suburb,114,1.0,4.66,Credit,True
1970,2025-11-20 12:41:00,Campus,116,1.0,6.36,Mobile,False
1948,2025-11-20 12:41:00,Downtown,116,1.0,9.9,Credit,True
1958,2025-11-20 12:46:00,Campus,105,1.0,3.34,Cash,True
1962,2025-11-20 12:49:00,Campus,115,1.0,9.32,Credit,False
1947,2025-11-20 12:49:00,Downtown,117,1.0,10.04,Mobile,True
1945,2025-11-20 12:50:00,Downtown,115,2.0,21.9,Credit,True
1954,2025-11-20 12:50:00,Downtown,115,1.0,10.17,Mobile,True
1963,2025-11-20 12:51:00,Downtown,115,1.0,11.83,Mobile,False
1950,2025-11-20 12:52:00,Downtown,118,1.0,21.0,Mobile,False
1960,2025-11-20 12:53:00,Downtown,109,1.0,2.04,Credit,False
1942,2025-11-20 12:54:00,Downtown,116,1.0,9.66,Cash,True
1965,2025-11-20 12:54:00,Downtown,115,1.0,10.89,Credit,False
1953,2025-11-20 12:57:00,Suburb,108,1.0,2.86,Credit,False
1967,2025-11-20 12:58:00,Campus,101,1.0,2.51,Credit,False
1982,2025-11-20 13:04:00,Downtown,115,1.0,10.24,Credit,False
1990,2025-11-20 13:05:00,Campus,103,1.0,4.16,Mobile,False
1999,2025-11-20 13:06:00,Downtown,116,1.0,8.72,Mobile,False
1984,2025-11-20 13:06:00,Campus,112,1.0,3.06,Credit,False
1975,2025-11-20 13:07:00,Campus,201,1.0,6.96,Credit,False
1979,2025-11-20 13:08:00,Campus,199,1.0,9.21,Mobile,True
1978,2025-11-20 13:09:00,Downtown,116,1.0,8.2,Credit,False
1995,2025-11-20 13:12:00,Suburb,116,1.0,8.45,Credit,True
1994,2025-11-20 13:12:00,Downtown,109,1.0,1.95,Credit,False
1986,2025-11-20 13:12:00,Campus,112,1.0,2.56,Cash,True
1983,2025-11-20 13:15:00,Downtown,115,1.0,12.06,Credit,True
1974,2025-11-20 13:16:00,Downtown,108,1.0,3.08,Mobile,True
1981,2025-11-20 13:18:00,Campus,115,1.0,9.22,Mobile,True
1991,2025-11-20 13:20:00,Campus,109,1.0,1.57,Cash,False
1997,2025-11-20 13:21:00,Downtown,115,1.0,11.69,Mobile,True
1980,2025-11-20 13:22:00,Suburb,116,1.0,7.11,Credit,False
1977,2025-11-20 13:22:00,Downtown,109,1.0,1.96,Credit,False
1987,2025-11-20 13:27:00,Downtown,110,1.0,8.33,Credit,False
1992,2025-11-20 13:27:00,Downtown,116,1.0,9.14,Credit,True
1998,2025-11-20 13:34:00,Campus,101,1.0,2.91,Mobile,True
1996,2025-11-20 13:35:00,Campus,118,2.0,32.55,Mobile,False
2000,2025-11-20 13:36:00,Campus,114,1.0,4.16,Cash,False
1988,2025-11-20 13:38:00,Downtown,115,1.0,11.83,Credit,False
1973,2025-11-20 13:43:00,Downtown,103,1.0,4.93,Credit,False
1985,2025-11-20 13:48:00,Campus,101,1.0,2.8,Credit,False
1993,2025-11-20 13:55:00,Downtown,107,1.0,2.19,Credit,True
1976,2025-11-20 13:57:00,Downtown,116,1.0,8.38,Credit,False
1989,2025-11-20 13:59:00,Downtown,115,1.0,11.49,Credit,True
2001,2025-11-20 14:00:00,Downtown,102,1.0,5.09,Mobile,False
2007,2025-11-20 14:04:00,Downtown,101,1.0,3.48,Credit,False
2002,2025-11-20 14:14:00,Downtown,112,1.0,3.27,Credit,False
2006,2025-11-20 14:15:00,Suburb,115,1.0,9.52,Credit,False
2004,2025-11-20 14:22:00,Campus,107,1.0,1.77,Mobile,True
2008,2025-11-20 14:32:00,Campus,111,1.0,2.89,Mobile,False
2009,2025-11-20 14:44:00,Downtown,103,1.0,5.44,Mobile,False
2005,2025-11-20 14:52:00,Campus,114,1.0,4.21,Mobile,False
2003,2025-11-20 14:53:00,Campus,105,1.0,3.6,Mobile,False
2010,2025-11-20 15:00:00,Suburb,112,1.0,3.27,Cash,False
2016,2025-11-20 15:06:00,Campus,114,1.0,4.09,Credit,False
2011,2025-11-20 15:11:00,Suburb,108,1.0,2.59,Mobile,False
2013,2025-11-20 15:25:00,Suburb,117,1.0,2.9,Credit,True
2015,2025-11-20 15:26:00,Downtown,103,1.0,5.38,Mobile,False
2014,2025-11-20 15:35:00,Campus,107,1.0,1.74,Credit,True
2012,2025-11-20 15:39:00,Suburb,109,1.0,1.76,Credit,False
2025,2025-11-20 16:01:00,Downtown,103,1.0,5.23,Credit,True
2021,2025-11-20 16:02:00,Downtown,109,1.0,1.74,Credit,True
2023,2025-11-20 16:04:00,Campus,102,1.0,3.85,Mobile,True
2027,2025-11-20 16:10:00,Campus,105,1.0,3.19,Credit,False
2024,2025-11-20 16:17:00,Campus,111,1.0,3.46,Mobile,False
2019,2025-11-20 16:24:00,Campus,113,1.0,3.27,Credit,False
2022,2025-11-20 16:25:00,Campus,103,1.0,4.69,Credit,False
2020,2025-11-20 16:26:00,Campus,104,1.0,2.08,Credit,False
2017,2025-11-20 16:42:00,Downtown,102,1.0,4.94,Mobile,False
2018,2025-11-20 16:45:00,Downtown,109,1.0,1.82,Credit,True
2026,2025-11-20 16:58:00,Downtown,101,1.0,3.12,Credit,True
2041,2025-11-20 17:04:00,Downtown,116,1.0,9.26,Cash,False
2030,2025-11-20 17:05:00,Downtown,113,1.0,4.68,Credit,True
2032,2025-11-20 17:05:00,Suburb,108,1.0,2.81,Credit,False
2028,2025-11-20 17:06:00,Downtown,110,1.0,8.23,Mobile,False
2031,2025-11-20 17:10:00,Suburb,107,1.0,1.92,Mobile,False
2037,2025-11-20 17:13:00,Downtown,111,1.0,4.18,Mobile,True
2036,2025-11-20 17:27:00,Downtown,115,1.0,11.19,Mobile,True
2039,2025-11-20 17:33:00,Campus,111,1.0,3.41,Mobile,False
2040,2025-11-20 17:41:00,Campus,109,1.0,1.31,Mobile,True
2034,2025-11-20 17:50:00,Campus,103,1.0,4.35,Mobile,False
2035,2025-11-20 17:50:00,Downtown,105,1.0,4.57,Credit,False
2038,2025-11-20 17:52:00,Campus,109,1.0,1.56,Mobile,False
2029,2025-11-20 17:57:00,Downtown,103,1.0,5.94,Credit,False
2033,2025-11-20 17:57:00,Campus,107,1.0,1.68,Mobile,False
2046,2025-11-20 18:09:00,Downtown,107,2.0,3.99,Credit,True
2042,2025-11-20 18:10:00,Campus,107,2.0,3.27,Cash,False
2045,2025-11-20 18:10:00,Downtown,108,1.0,3.25,Credit,True
2049,2025-11-20 18:21:00,Campus,103,1.0,4.37,Mobile,False
2043,2025-11-20 18:38:00,Downtown,116,1.0,9.03,Credit,True
2044,2025-11-20 18:47:00,Campus,103,1.0,4.45,Credit,False
2050,2025-11-20 18:48:00,Suburb,109,1.0,1.48,Cash,True
2047,2025-11-20 18:52:00,Suburb,112,1.0,3.2,Credit,True
2048,2025-11-20 18:58:00,Campus,113,1.0,3.51,Credit,False
2048,2025-11-20 18:58:00,Campus,113,1.0,3.51,Credit,False
2054,2025-11-20 19:02:00,Downtown,113,1.0,4.86,Credit,False
2052,2025-11-20 19:10:00,Downtown,103,1.0,5.9,Credit,True
2056,2025-11-20 19:13:00,Campus,106,1.0,8.0,Mobile,False
2053,2025-11-20 19:14:00,Downtown,107,1.0,1.91,Mobile,True
2055,2025-11-20 19:50:00,Downtown,115,1.0,11.92,Credit,False
2051,2025-11-20 19:56:00,Campus,110,1.0,6.85,Mobile,True
2057,2025-11-20 19:57:00,Downtown,113,1.0,4.46,Credit,True
2058,2025-11-20 20:40:00,Downtown,103,1.0,5.14,Mobile,False
2060,2025-11-20 20:51:00,Suburb,109,1.0,1.69,Credit,False
2059,2025-11-20 20:53:00,Campus,103,1.0,4.31,Mobile,False
2061,2025-11-20 20:58:00,Suburb,102,1.0,4.56,Credit,False
2062,2025-11-20 21:00:00,Campus,112,1.0,2.65,Mobile,False
2063,2025-11-20 21:14:00,Downtown,118,1.0,21.68,Mobile,True
2068,2025-11-21 06:17:00,Campus,114,3.0,12.27,Credit,False
2065,2025-11-21 06:33:00,Campus,103,1.0,4.26,Cash,False
2067,2025-11-21 06:33:00,Campus,111,1.0,3.03,Mobile,False
2064,2025-11-21 06:43:00,Downtown,111,1.0,4.21,Cash,False
2066,2025-11-21 06:47:00,Campus,114,1.0,4.31,Mobile,True
2069,2025-11-21 06:59:00,Downtown,102,1.0,5.36,Credit,False
2078,2025-11-21 07:00:00,Campus,111,1.0,3.31,Credit,False
2090,2025-11-21 07:01:00,Campus,102,1.0,4.3,Credit,False
2077,2025-11-21 07:02:00,Campus,110,1.0,6.43,Credit,False
2087,2025-11-21 07:03:00,Suburb,108,1.0,2.98,Credit,False
2088,2025-11-21 07:04:00,Campus,113,1.0,3.69,Credit,True
2085,2025-11-21 07:09:00,Campus,105,1.0,3.38,Mobile,False
2085,2025-11-21 07:09:00,Campus,105,1.0,3.38,Mobile,False
2074,2025-11-21 07:09:00,Downtown,101,3.0,9.62,Mobile,False
2076,2025-11-21 07:10:00,Campus,112,1.0,2.59,Credit,False
2080,2025-11-21 07:16:00,Downtown,105,1.0,4.46,Credit,False
2083,2025-11-21 07:20:00,Campus,103,1.0,4.06,Credit,False
2073,2025-11-21 07:30:00,Downtown,105,1.0,4.28,Credit,True
2070,2025-11-21 07:35:00,Campus,102,1.0,4.26,Cash,True
2082,2025-11-21 07:39:00,Suburb,112,1.0,2.84,Cash,True
2075,2025-11-21 07:40:00,Campus,105,1.0,3.37,Mobile,True
2086,2025-11-21 07:40:00,Downtown,104,1.0,2.75,Mobile,False
2072,2025-11-21 07:42:00,Campus,114,1.0,4.0,Mobile,True
2084,2025-11-21 07:48:00,Campus,108,1.0,2.46,Mobile,True
2071,2025-11-21 07:48:00,Suburb,102,1.0,4.85,Credit,False
2089,2025-11-21 07:54:00,Downtown,105,1.0,4.71,Cash,False
2079,2025-11-21 07:58:00,Downtown,101,1.0,3.76,Mobile,True
2081,2025-11-21 07:58:00,Campus,105,1.0,3.71,Mobile,False
2112,2025-11-21 08:00:00,Downtown,113,1.0,4.62,Credit,False
2132,2025-11-21 08:01:00,Downtown,107,1.0,2.3,Mobile,False
2109,2025-11-21 08:02:00,Downtown,104,1.0,2.95,Mobile,False
2130,2025-11-21 08:02:00,Campus,102,1.0,3.75,Credit,False
2092,2025-11-21 08:03:00,Suburb,107,1.0,1.99,Credit,False
2124,2025-11-21 08:03:00,Campus,103,1.0,4.29,Mobile,False
2123,2025-11-21 08:05:00,Downtown,102,1.0,4.98,Credit,True
2106,2025-11-21 08:05:00,Downtown,101,1.0,3.28,Mobile,False
2122,2025-11-21 08:07:00,Downtown,102,1.0,5.65,Credit,True
2131,2025-11-21 08:12:00,Downtown,101,1.0,3.72,Mobile,True
2115,2025-11-21 08:14:00,Campus,102,1.0,4.18,Credit,False
2105,2025-11-21 08:14:00,Campus,101,1.0,2.68,Credit,False
2099,2025-11-21 08:15:00,Suburb,107,1.0,1.85,Credit,True
2108,2025-11-21 08:15:00,Downtown,113,1.0,4.68,Mobile,True
2101,2025-11-21 08:25:00,Downtown,103,1.0,5.55,Mobile,False
2095,2025-11-21 08:25:00,Campus,105,1.0,3.5,Mobile,False
2097,2025-11-21 08:25:00,Downtown,103,1.0,5.97,Credit,True
2103,2025-11-21 08:27:00,Downtown,101,1.0,3.44,Credit,True
2091,2025-11-21 08:28:00,Downtown,101,1.0,3.72,Credit,True
2093,2025-11-21 08:30:00,Campus,102,1.0,4.06,Credit,False
2129,2025-11-21 08:30:00,Campus,112,1.0,3.07,Mobile,False
2104,2025-11-21 08:30:00,Suburb,104,1.0,2.66,Mobile,False
2100,2025-11-21 08:30:00,Campus,105,1.0,3.55,Credit,False
2118,2025-11-21 08:31:00,Downtown,109,1.0,1.97,Credit,False
2107,2025-11-21 08:31:00,Downtown,101,1.0,3.24,Cash,False
2125,2025-11-21 08:32:00,Downtown,112,1.0,3.39,Credit,False
2116,2025-11-21 08:35:00,Suburb,108,1.0,3.01,Credit,False
2114,2025-11-21 08:36:00,Suburb,101,1.0,3.25,Credit,True
2098,2025-11-21 08:38:00,Campus,101,1.0,2.72,Cash,True
2127,2025-11-21 08:39:00,Campus,105,1.0,3.34,Credit,False
2117,2025-11-21 08:42:00,Campus,103,1.0,4.33,Credit,True
2121,2025-11-21 08:43:00,Campus,111,1.0,3.02,Credit,False
2119,2025-11-21 08:44:00,Campus,101,1.0,2.9,Mobile,False
2126,2025-11-21 08:45:00,Campus,105,1.0,3.42,Mobile,False
2120,2025-11-21 08:45:00,Campus,101,1.0,2.58,Mobile,False
2096,2025-11-21 08:46:00,Downtown,103,1.0,5.51,Credit,True
2102,2025-11-21 08:48:00,Downtown,101,1.0,3.2,Mobile,False
